"user_id","firstname","lastname","gender","iteminsession","session_id","length","level","location","artist","song"
"49","Chloe","Cuevas","F","37","758","187.27138","paid","San Francisco-Oakland-Hayward, CA","The Spinners","It's A Shame"
"85","Kinsley","Young","F","14","776","256.7571","paid","Red Bluff, CA","Murs","Bad Man!"
"49","Chloe","Cuevas","F","38","758","261.14567","paid","San Francisco-Oakland-Hayward, CA","Navajita Platea","Desde Mi Azotea (Version JDK)"
"85","Kinsley","Young","F","15","776","207.0722","paid","Red Bluff, CA","Basshunter","Boten Anna [Radio edit]"
"49","Chloe","Cuevas","F","39","758","322.97751","paid","San Francisco-Oakland-Hayward, CA","Melody Gardot","Some Lessons"
"85","Kinsley","Young","F","16","776","292.77995","paid","Red Bluff, CA","Maelo Ruiz","Te Va A Doler"
"49","Chloe","Cuevas","F","40","758","289.88036","paid","San Francisco-Oakland-Hayward, CA","Aaliyah","At Your Best You Are Love"
"85","Kinsley","Young","F","17","776","239.3073","paid","Red Bluff, CA","Dwight Yoakam","You're The One"
"49","Chloe","Cuevas","F","41","758","307.51302","paid","San Francisco-Oakland-Hayward, CA","Coldplay","Clocks"
"85","Kinsley","Young","F","18","776","440.76363","paid","Red Bluff, CA","Fragma","Everytime You Need Me (Pulsedriver Remix) (Instrumental)"
"49","Chloe","Cuevas","F","42","758","268.25098","paid","San Francisco-Oakland-Hayward, CA","Rihanna","Don't Stop The Music"
"85","Kinsley","Young","F","19","776","243.9571","paid","Red Bluff, CA","Temple Of The Dog","Hunger Strike"
"49","Chloe","Cuevas","F","43","758","255.34649","paid","San Francisco-Oakland-Hayward, CA","Tears For Fears","Head Over Heels"
"85","Kinsley","Young","F","20","776","255.60771","paid","Red Bluff, CA","Base Ball Bear","Sayonara-Nostalgia"
"49","Chloe","Cuevas","F","44","758","234.50077","paid","San Francisco-Oakland-Hayward, CA","Train","Skyscraper"
"85","Kinsley","Young","F","21","776","249.62567","paid","Red Bluff, CA","Rufus Wainwright","Hallelujah"
"49","Chloe","Cuevas","F","45","758","202.57914","paid","San Francisco-Oakland-Hayward, CA","Confederate Railroad","Jesus And Mama (LP Version)"
"85","Kinsley","Young","F","22","776","203.88526","paid","Red Bluff, CA","Leona Lewis","Forgive Me"
"49","Chloe","Cuevas","F","46","758","259.29098","paid","San Francisco-Oakland-Hayward, CA","Panic At The Disco","Behind The Sea [Live In Chicago]"
"85","Kinsley","Young","F","26","776","240.43057","paid","Red Bluff, CA","Jesse Cook","Byzantium Underground"
"49","Chloe","Cuevas","F","47","758","221.20444","paid","San Francisco-Oakland-Hayward, CA","Gorillaz","Feel Good Inc (Album Version)"
"85","Kinsley","Young","F","27","776","277.15873","paid","Red Bluff, CA","Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner","Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile)"
"49","Chloe","Cuevas","F","48","758","267.65016","paid","San Francisco-Oakland-Hayward, CA","Paramore","The Only Exception (Album Version)"
"85","Kinsley","Young","F","28","776","297.58649","paid","Red Bluff, CA","Yonder Mountain String Band","Boatman's Dance"
"85","Kinsley","Young","F","29","776","293.69424","paid","Red Bluff, CA","Nine Inch Nails","Dead Souls (LP Version)"
"85","Kinsley","Young","F","30","776","140.61669","paid","Red Bluff, CA","Robert Calvert","The Making Of Midgard (2007 Digital Remaster)"
"85","Kinsley","Young","F","31","776","76.85179","paid","Red Bluff, CA","Abydos","Green's Guidance For A Stategy Adventure Game"
"85","Kinsley","Young","F","32","776","446.27546","paid","Red Bluff, CA","Karsh Kale","Break of Dawn"
"85","Kinsley","Young","F","33","776","542.58893","paid","Red Bluff, CA","Machine Head","Halo (Explicit Album Version)"
"49","Chloe","Cuevas","F","50","758","247.43138","paid","San Francisco-Oakland-Hayward, CA","Orishas","Quien Te Dijo"
"85","Kinsley","Young","F","34","776","356.07465","paid","Red Bluff, CA","Common / Vinia Mojica / Roy Hargrove / Femi Kuti","Time Traveling (A Tribute To Fela)"
"49","Chloe","Cuevas","F","51","758","249.41669","paid","San Francisco-Oakland-Hayward, CA","Ricardo Montaner","Y Como  Es El"
"85","Kinsley","Young","F","35","776","477.04771","paid","Red Bluff, CA","Denise Jannah","'Round Midnight"
"49","Chloe","Cuevas","F","52","758","147.74812","paid","San Francisco-Oakland-Hayward, CA","Loudon Wainwright III","I Suppose"
"49","Chloe","Cuevas","F","53","758","192.80934","paid","San Francisco-Oakland-Hayward, CA","Seeed","Ding (Thing Feat. Saian Supa Crew)"
"49","Chloe","Cuevas","F","54","758","230.63465","paid","San Francisco-Oakland-Hayward, CA","Yung Berg","Do That There (featuring Dude 'N Nem)"
"26","Ryan","Smith","M","0","789","184.71138","free","San Jose-Sunnyvale-Santa Clara, CA","My Chemical Romance","I'm Not Okay (I Promise) (Live From Sessions@AOL)"
"49","Chloe","Cuevas","F","55","758","294.76526","paid","San Francisco-Oakland-Hayward, CA","Country Joe & The Fish","Rockin Round The World"
"26","Ryan","Smith","M","1","789","208.92689","free","San Jose-Sunnyvale-Santa Clara, CA","Linkin Park","What I've Done (Album Version)"
"49","Chloe","Cuevas","F","56","758","257.67138","paid","San Francisco-Oakland-Hayward, CA","Emiliana Torrini","Me And Armini"
"49","Chloe","Cuevas","F","57","758","260.25751","paid","San Francisco-Oakland-Hayward, CA","Viola","Nostalgia Amnesia"
"49","Chloe","Cuevas","F","58","758","114.31138","paid","San Francisco-Oakland-Hayward, CA","Panic At The Disco","Folkin' Around [Live In Chicago]"
"49","Chloe","Cuevas","F","59","758","204.7473","paid","San Francisco-Oakland-Hayward, CA","Travis","Good Feeling"
"49","Chloe","Cuevas","F","60","758","201.79546","paid","San Francisco-Oakland-Hayward, CA","Kings Of Leon","Revelry"
"49","Chloe","Cuevas","F","61","758","206.81098","paid","San Francisco-Oakland-Hayward, CA","The Darkness","One Way Ticket [Radio Edit]"
"49","Chloe","Cuevas","F","62","758","168.64608","paid","San Francisco-Oakland-Hayward, CA","Florence + The Machine","You've Got The Love"
"26","Ryan","Smith","M","0","583","655.77751","free","San Jose-Sunnyvale-Santa Clara, CA","Harmonia","Sehr kosmisch"
"26","Ryan","Smith","M","1","583","260.07465","free","San Jose-Sunnyvale-Santa Clara, CA","The Prodigy","The Big Gundown"
"26","Ryan","Smith","M","2","583","205.45261","free","San Jose-Sunnyvale-Santa Clara, CA","Train","Marry Me"
"61","Samuel","Gonzalez","M","0","597","218.06975","free","Houston-The Woodlands-Sugar Land, TX","Sony Wonder","Blackbird"
"80","Tegan","Levine","F","2","602","289.38404","paid","Portland-South Portland, ME","Van Halen","Best Of Both Worlds (Remastered Album Version)"
"80","Tegan","Levine","F","3","602","132.04853","paid","Portland-South Portland, ME","Magic Sam","Call Me If You Need Me"
"80","Tegan","Levine","F","4","602","306.31138","paid","Portland-South Portland, ME","Edward Sharpe & The Magnetic Zeros","Home"
"80","Tegan","Levine","F","5","602","395.72853","paid","Portland-South Portland, ME","Usher featuring will.i.am","OMG"
"80","Tegan","Levine","F","7","602","176.50893","paid","Portland-South Portland, ME","Helen Reddy","Candle On The Water"
"80","Tegan","Levine","F","8","602","201.06404","paid","Portland-South Portland, ME","Taylor Swift","Our Song"
"80","Tegan","Levine","F","9","602","245.34159","paid","Portland-South Portland, ME","Sean Paul","Baby Boy [feat. Beyonce]"
"15","Lily","Koch","F","0","582","272.19546","paid","Chicago-Naperville-Elgin, IL-IN-WI","Soundgarden","Black Hole Sun"
"80","Tegan","Levine","F","10","602","360.75057","paid","Portland-South Portland, ME","The Killers","Human"
"15","Lily","Koch","F","1","582","165.11955","paid","Chicago-Naperville-Elgin, IL-IN-WI","Amy Winehouse","Addicted"
"15","Lily","Koch","F","2","582","265.06404","paid","Chicago-Naperville-Elgin, IL-IN-WI","Steve Anderson","Air"
"15","Lily","Koch","F","3","582","220.13342","paid","Chicago-Naperville-Elgin, IL-IN-WI","Rob Zombie","Superbeast"
"15","Lily","Koch","F","4","582","595.56526","paid","Chicago-Naperville-Elgin, IL-IN-WI","Deadmau5 & Kaskade","I Remember"
"26","Ryan","Smith","M","0","607","213.7073","free","San Jose-Sunnyvale-Santa Clara, CA","Shania Twain","Don't Be Stupid (You Know I Love You)"
"26","Ryan","Smith","M","1","607","138.10893","free","San Jose-Sunnyvale-Santa Clara, CA","Los Campesinos","We throw parties_ you throw knives"
"49","Chloe","Cuevas","F","1","606","188.9171","paid","San Francisco-Oakland-Hayward, CA","Ill Nino","How Can I Live (Spanish version) (Album Version)"
"49","Chloe","Cuevas","F","2","606","236.09424","paid","San Francisco-Oakland-Hayward, CA","Mia X","Thugs Like Me"
"49","Chloe","Cuevas","F","3","606","314.40934","paid","San Francisco-Oakland-Hayward, CA","Rage Against The Machine","Killing In The Name"
"49","Chloe","Cuevas","F","4","606","150.30812","paid","San Francisco-Oakland-Hayward, CA","Asia 2001","Epilogue"
"49","Chloe","Cuevas","F","5","606","228.93669","paid","San Francisco-Oakland-Hayward, CA","Muse","Endlessly"
"49","Chloe","Cuevas","F","6","606","221.17832","paid","San Francisco-Oakland-Hayward, CA","Rise Against","Torches"
"88","Mohammad","Rodriguez","M","3","591","259.47383","free","Sacramento--Roseville--Arden-Arcade, CA","Modest Mouse","The Good Times Are Killing Me"
"49","Chloe","Cuevas","F","7","606","314.43546","paid","San Francisco-Oakland-Hayward, CA","Marc Anthony","Te Conozco Bien"
"49","Chloe","Cuevas","F","8","606","191.08526","paid","San Francisco-Oakland-Hayward, CA","Regina Spektor","The Calculation (Album Version)"
"80","Tegan","Levine","F","0","611","101.92934","paid","Portland-South Portland, ME","Nina Sky","Goodbye (Interlude)"
"30","Avery","Watkins","F","0","324","236.09424","paid","San Jose-Sunnyvale-Santa Clara, CA","Five Iron Frenzy","Canada"
"30","Avery","Watkins","F","2","324","256.62649","paid","San Jose-Sunnyvale-Santa Clara, CA","Kudai","Ven"
"30","Avery","Watkins","F","3","324","260.8322","paid","San Jose-Sunnyvale-Santa Clara, CA","Pulp","Do You Remember The First Time?"
"30","Avery","Watkins","F","4","324","282.51383","paid","San Jose-Sunnyvale-Santa Clara, CA","SinÃÂ©ad O'Connor","I Want Your (Hands On Me)"
"80","Tegan","Levine","F","3","611","232.54159","paid","Portland-South Portland, ME","Paul Brown","Chill Out"
"30","Avery","Watkins","F","5","324","220.13342","paid","San Jose-Sunnyvale-Santa Clara, CA","Lasgo","Something (Radio Edit)"
"80","Tegan","Levine","F","4","611","188.13342","paid","Portland-South Portland, ME","Patty Loveless","What's A Broken Heart"
"30","Avery","Watkins","F","6","324","236.30322","paid","San Jose-Sunnyvale-Santa Clara, CA","Eddie Vedder","Society"
"80","Tegan","Levine","F","5","611","234.13506","paid","Portland-South Portland, ME","Rogue Wave","Christians In Black"
"30","Avery","Watkins","F","7","324","304.84853","paid","San Jose-Sunnyvale-Santa Clara, CA","Muse","Uprising"
"80","Tegan","Levine","F","6","611","175.09832","paid","Portland-South Portland, ME","Amanda Blank","Might Like You Better"
"30","Avery","Watkins","F","8","324","162.24608","paid","San Jose-Sunnyvale-Santa Clara, CA","The Smiths","Sheila Take A Bow"
"80","Tegan","Levine","F","7","611","231.28771","paid","Portland-South Portland, ME","Old 97's","Victoria (LP Version)"
"30","Avery","Watkins","F","9","324","316.42077","paid","San Jose-Sunnyvale-Santa Clara, CA","Selena","Dreaming Of You"
"80","Tegan","Levine","F","8","611","267.10159","paid","Portland-South Portland, ME","Fat Joe","What's Luv? (Featuring Ja-Rule & Ashanti) (Explicit Album Version)"
"30","Avery","Watkins","F","10","324","193.33179","paid","San Jose-Sunnyvale-Santa Clara, CA","Stars","Soft Revolution"
"80","Tegan","Levine","F","9","611","298.4224","paid","Portland-South Portland, ME","James Blunt","Same Mistake  (Album Version)"
"30","Avery","Watkins","F","11","324","203.28444","paid","San Jose-Sunnyvale-Santa Clara, CA","Mayday Parade","Bruised And Scarred (Album Version)"
"80","Tegan","Levine","F","10","611","169.29914","paid","Portland-South Portland, ME","Die Mooskirchner","Frisch und g'sund"
"30","Avery","Watkins","F","12","324","211.77424","paid","San Jose-Sunnyvale-Santa Clara, CA","Gorillaz","Rockit"
"80","Tegan","Levine","F","12","611","208.48281","paid","Portland-South Portland, ME","Toby Keith","Should've Been A Cowboy"
"30","Avery","Watkins","F","13","324","284.18567","paid","San Jose-Sunnyvale-Santa Clara, CA","Modest Mouse","Little Motel"
"80","Tegan","Levine","F","13","611","239.90812","paid","Portland-South Portland, ME","Future Rock","Gears"
"30","Avery","Watkins","F","14","324","259.7873","paid","San Jose-Sunnyvale-Santa Clara, CA","Noel Pointer","Superwoman (Where Were You When I Needed You) (Digitally Remastered)"
"80","Tegan","Levine","F","14","611","226.11546","paid","Portland-South Portland, ME","Callenish Circle","Forgotten"
"16","Rylan","George","M","0","575","250.14812","paid","Birmingham-Hoover, AL","Foo Fighters","Everlong"
"30","Avery","Watkins","F","15","324","238.73261","paid","San Jose-Sunnyvale-Santa Clara, CA","Portishead","Hunter"
"80","Tegan","Levine","F","15","611","245.36771","paid","Portland-South Portland, ME","Taylor Swift","The Way I Loved You"
"16","Rylan","George","M","1","575","256.93995","paid","Birmingham-Hoover, AL","J-Live","Longevity"
"30","Avery","Watkins","F","16","324","110.47138","paid","San Jose-Sunnyvale-Santa Clara, CA","The White Stripes","Fell In Love With A Girl"
"80","Tegan","Levine","F","16","611","239.3073","paid","Portland-South Portland, ME","Dwight Yoakam","You're The One"
"30","Avery","Watkins","F","17","324","238.99383","paid","San Jose-Sunnyvale-Santa Clara, CA","The Black Keys","Lies"
"16","Rylan","George","M","2","575","207.62077","paid","Birmingham-Hoover, AL","Five","Got The Feelin'"
"80","Tegan","Levine","F","17","611","319.9473","paid","Portland-South Portland, ME","Ra","Do You Call My Name"
"16","Rylan","George","M","4","575","241.57995","paid","Birmingham-Hoover, AL","Coolio feat. L.V.","Gangsta's Paradise (LP Version)"
"30","Avery","Watkins","F","18","324","211.51302","paid","San Jose-Sunnyvale-Santa Clara, CA","Paramore","Misery Business (Album Version)"
"30","Avery","Watkins","F","19","324","321.93261","paid","San Jose-Sunnyvale-Santa Clara, CA","Leggo Beast","Itchy Feet"
"16","Rylan","George","M","5","575","226.79465","paid","Birmingham-Hoover, AL","Nneka","Gypsy"
"80","Tegan","Levine","F","18","611","250.72281","paid","Portland-South Portland, ME","Diam's","Dans Ma Bulle (Edit Radio - Live 2006)"
"16","Rylan","George","M","6","575","149.26322","paid","Birmingham-Hoover, AL","Haley Bonar","Give It Up"
"80","Tegan","Levine","F","19","611","140.53832","paid","Portland-South Portland, ME","Mansun","Love Remains (Home Demo)"
"30","Avery","Watkins","F","20","324","237.13914","paid","San Jose-Sunnyvale-Santa Clara, CA","3 Doors Down","Here Without You"
"16","Rylan","George","M","7","575","168.07138","paid","Birmingham-Hoover, AL","The Corrs","Toss The Feathers (Instrumental) ( LP Version )"
"80","Tegan","Levine","F","20","611","197.79873","paid","Portland-South Portland, ME","Big Tymers","Big"
"30","Avery","Watkins","F","21","324","215.37914","paid","San Jose-Sunnyvale-Santa Clara, CA","Thursday","I Am The Killer (Album Version)"
"16","Rylan","George","M","8","575","111.49016","paid","Birmingham-Hoover, AL","Motion City Soundtrack","Don't Call It A Comeback (Album Version)"
"80","Tegan","Levine","F","21","611","224.10404","paid","Portland-South Portland, ME","Usher","Hey Daddy (Daddy's Home)"
"16","Rylan","George","M","10","575","233.40363","paid","Birmingham-Hoover, AL","Juanes","No Siento Penas"
"30","Avery","Watkins","F","22","324","164.70159","paid","San Jose-Sunnyvale-Santa Clara, CA","The Wombats","Kill The Director [Radio Edit]"
"80","Tegan","Levine","F","22","611","179.40853","paid","Portland-South Portland, ME","Katy Perry","I Kissed A Girl"
"16","Rylan","George","M","11","575","231.78404","paid","Birmingham-Hoover, AL","As I Lay Dying","The Darkest Nights"
"30","Avery","Watkins","F","23","324","348.57751","paid","San Jose-Sunnyvale-Santa Clara, CA","BjÃÂ¶rk","Undo"
"80","Tegan","Levine","F","23","611","138.60526","paid","Portland-South Portland, ME","The Bobby Fuller Four","I Fought The Law (LP Version)"
"16","Rylan","George","M","12","575","330.89261","paid","Birmingham-Hoover, AL","Charly GarcÃÂ­a","Influencia"
"80","Tegan","Levine","F","24","611","60.55138","paid","Portland-South Portland, ME","New Bomb Turks","Too Much"
"80","Tegan","Levine","F","25","611","196.91057","paid","Portland-South Portland, ME","The Black Keys","All Hands Against His Own"
"30","Avery","Watkins","F","24","324","305.97179","paid","San Jose-Sunnyvale-Santa Clara, CA","PeterLicht","Blaues Blau"
"80","Tegan","Levine","F","26","611","359.23546","paid","Portland-South Portland, ME","John Mayer","Friends_ Lovers Or Nothing"
"16","Rylan","George","M","13","575","255.32036","paid","Birmingham-Hoover, AL","Stone Temple Pilots","A Song For Sleeping (LP Version)"
"30","Avery","Watkins","F","25","324","266.84036","paid","San Jose-Sunnyvale-Santa Clara, CA","Bad Lieutenant","Head Into Tomorrow"
"16","Rylan","George","M","14","575","192.49587","paid","Birmingham-Hoover, AL","Lily Allen","Smile Version Revisited (Mark Ronson Remix) (Explicit)"
"80","Tegan","Levine","F","27","611","294.29506","paid","Portland-South Portland, ME","Neil Halstead","A Gentle Heart"
"30","Avery","Watkins","F","26","324","222.37995","paid","San Jose-Sunnyvale-Santa Clara, CA","Juanes","Un DÃÂ­a Normal"
"16","Rylan","George","M","15","575","300.87791","paid","Birmingham-Hoover, AL","Distance","Ska"
"30","Avery","Watkins","F","27","324","253.98812","paid","San Jose-Sunnyvale-Santa Clara, CA","Slipknot","The Heretic Anthem (Album Version)"
"80","Tegan","Levine","F","28","611","137.56036","paid","Portland-South Portland, ME","Franz Ferdinand","Tell Her Tonight"
"16","Rylan","George","M","16","575","232.88118","paid","Birmingham-Hoover, AL","Jedi Mind Tricks","Suicide"
"80","Tegan","Levine","F","29","611","285.20444","paid","Portland-South Portland, ME","Miles Davis","Stella By Starlight"
"30","Avery","Watkins","F","28","324","269.63546","paid","San Jose-Sunnyvale-Santa Clara, CA","B.o.B","Nothin' On You [feat. Bruno Mars] (Album Version)"
"16","Rylan","George","M","17","575","300.85179","paid","Birmingham-Hoover, AL","The Avett Brothers","I And Love And You"
"80","Tegan","Levine","F","30","611","275.93098","paid","Portland-South Portland, ME","Joshua Bell / Paul Coker","Caprice viennois op.2"
"30","Avery","Watkins","F","29","324","32.31302","paid","San Jose-Sunnyvale-Santa Clara, CA","Bad Brains","Joshua's Song (1991 Digital Remaster)"
"30","Avery","Watkins","F","30","324","215.90159","paid","San Jose-Sunnyvale-Santa Clara, CA","Shakira ft. Wyclef Jean","Hips Don't Lie"
"16","Rylan","George","M","18","575","321.14893","paid","Birmingham-Hoover, AL","Band Of Horses","The Funeral (Album Version)"
"80","Tegan","Levine","F","31","611","185.33832","paid","Portland-South Portland, ME","Alesana","Ambrosia"
"30","Avery","Watkins","F","31","324","236.77342","paid","San Jose-Sunnyvale-Santa Clara, CA","Samy Deluxe","Einfach Ich"
"80","Tegan","Levine","F","32","611","408.60689","paid","Portland-South Portland, ME","Corona","Higher Messiah"
"30","Avery","Watkins","F","32","324","267.54567","paid","San Jose-Sunnyvale-Santa Clara, CA","The Presets","If I Know You"
"30","Avery","Watkins","F","33","324","98.92526","paid","San Jose-Sunnyvale-Santa Clara, CA","Pixies","In Heaven"
"80","Tegan","Levine","F","33","611","652.30322","paid","Portland-South Portland, ME","Existone","Wounded Soul"
"30","Avery","Watkins","F","34","324","258.16771","paid","San Jose-Sunnyvale-Santa Clara, CA","John Mayer","Bold As Love"
"30","Avery","Watkins","F","35","324","722.442","paid","San Jose-Sunnyvale-Santa Clara, CA","Zakir Hussain","The Great ndian Desert"
"80","Tegan","Levine","F","34","611","200.38485","paid","Portland-South Portland, ME","Jag Panzer","Face Of Fear"
"80","Tegan","Levine","F","35","611","189.67465","paid","Portland-South Portland, ME","Two Door Cinema Club","What You Know"
"80","Tegan","Levine","F","36","611","127.42485","paid","Portland-South Portland, ME","Little Anthony & The Imperials","Hurt"
"30","Avery","Watkins","F","36","324","211.80036","paid","San Jose-Sunnyvale-Santa Clara, CA","AndrÃÂ©s Cepeda","Me Lleva Tiempo"
"80","Tegan","Levine","F","37","611","132.80608","paid","Portland-South Portland, ME","Herb Alpert And The Tijuana Brass","So What's New"
"30","Avery","Watkins","F","37","324","144.53506","paid","San Jose-Sunnyvale-Santa Clara, CA","Ozma","Flight Of Yuri Gagarin"
"80","Tegan","Levine","F","38","611","461.21751","paid","Portland-South Portland, ME","Ozric Tentacles","Mooncalf"
"30","Avery","Watkins","F","38","324","263.78404","paid","San Jose-Sunnyvale-Santa Clara, CA","Evanescence","My Immortal (Album Version)"
"30","Avery","Watkins","F","39","324","232.85506","paid","San Jose-Sunnyvale-Santa Clara, CA","Weezer","Velouria"
"43","Jahiem","Miles","M","0","369","115.33016","free","San Antonio-New Braunfels, TX","Flying Lotus","Bad Actors"
"80","Tegan","Levine","F","39","611","250.87955","paid","Portland-South Portland, ME","Ben Folds","Bitches Ain't Shit"
"30","Avery","Watkins","F","40","324","229.14567","paid","San Jose-Sunnyvale-Santa Clara, CA","matchbox twenty","Unwell (Album Version)"
"80","Tegan","Levine","F","40","611","189.75302","paid","Portland-South Portland, ME","Deftones","Feiticeira (LP Version)"
"30","Avery","Watkins","F","41","324","319.13751","paid","San Jose-Sunnyvale-Santa Clara, CA","Silverchair","Without You (Album Version)"
"80","Tegan","Levine","F","41","611","258.06322","paid","Portland-South Portland, ME","Muse","Map Of The Problematique"
"30","Avery","Watkins","F","42","324","259.02975","paid","San Jose-Sunnyvale-Santa Clara, CA","Zen CafÃÂ©","Kotona kaikuu"
"80","Tegan","Levine","F","42","611","194.7424","paid","Portland-South Portland, ME","Mariah Carey / Twista","One And Only"
"30","Avery","Watkins","F","43","324","120.00608","paid","San Jose-Sunnyvale-Santa Clara, CA","Strike Anywhere","Gunpowder"
"30","Avery","Watkins","F","44","324","97.72363","paid","San Jose-Sunnyvale-Santa Clara, CA","Tri Sestry","Had Stupid"
"30","Avery","Watkins","F","45","324","191.03302","paid","San Jose-Sunnyvale-Santa Clara, CA","Don Williams","If Hollywood Don't Need You"
"30","Avery","Watkins","F","46","324","92.86485","paid","San Jose-Sunnyvale-Santa Clara, CA","The Nerves","Are You Famous?"
"30","Avery","Watkins","F","47","324","324.15302","paid","San Jose-Sunnyvale-Santa Clara, CA","Ulf Wakenius","Good Morning Susie Soho"
"30","Avery","Watkins","F","48","324","168.72444","paid","San Jose-Sunnyvale-Santa Clara, CA","The Kooks","She Moves In Her Own Way"
"30","Avery","Watkins","F","49","324","300.82567","paid","San Jose-Sunnyvale-Santa Clara, CA","New Radicals","You Get What You Give"
"30","Avery","Watkins","F","50","324","333.7922","paid","San Jose-Sunnyvale-Santa Clara, CA","Wolfmother","Where Eagles Have Been"
"30","Avery","Watkins","F","51","324","225.61914","paid","San Jose-Sunnyvale-Santa Clara, CA","The Shins","Spilt Needles (Album)"
"30","Avery","Watkins","F","52","324","248.58077","paid","San Jose-Sunnyvale-Santa Clara, CA","Nickel Creek","Reasons Why"
"30","Avery","Watkins","F","53","324","180.00934","paid","San Jose-Sunnyvale-Santa Clara, CA","Pigeon John","Crazy"
"30","Avery","Watkins","F","54","324","211.48689","paid","San Jose-Sunnyvale-Santa Clara, CA","Eels","Love Of The Loveless"
"30","Avery","Watkins","F","55","324","655.77751","paid","San Jose-Sunnyvale-Santa Clara, CA","Harmonia","Sehr kosmisch"
"30","Avery","Watkins","F","56","324","182.59546","paid","San Jose-Sunnyvale-Santa Clara, CA","Marina And The Diamonds","Oh No! (album version)"
"30","Avery","Watkins","F","57","324","284.86485","paid","San Jose-Sunnyvale-Santa Clara, CA","Eminem","The Real Slim Shady"
"30","Avery","Watkins","F","58","324","162.61179","paid","San Jose-Sunnyvale-Santa Clara, CA","Hassisen Kone","REIPPAINA KÃÂYMME REKKAIN ALLE"
"30","Avery","Watkins","F","59","324","239.3073","paid","San Jose-Sunnyvale-Santa Clara, CA","Dwight Yoakam","You're The One"
"30","Avery","Watkins","F","60","324","594.15465","paid","San Jose-Sunnyvale-Santa Clara, CA","Sunlounger","White Sand"
"30","Avery","Watkins","F","61","324","238.39302","paid","San Jose-Sunnyvale-Santa Clara, CA","Youssou N'Dour","Tan bi (Heat_ Breeze_ Tenderness) / Chaleur_ brise_ tendress"
"30","Avery","Watkins","F","62","324","209.08363","paid","San Jose-Sunnyvale-Santa Clara, CA","The Decemberists","Red Right Ankle"
"30","Avery","Watkins","F","63","324","185.75628","paid","San Jose-Sunnyvale-Santa Clara, CA","The Ruts","Savage Circle"
"30","Avery","Watkins","F","64","324","122.77506","paid","San Jose-Sunnyvale-Santa Clara, CA","Adrian Legg","The One-Eyed Turk"
"30","Avery","Watkins","F","66","324","664.0322","paid","San Jose-Sunnyvale-Santa Clara, CA","Bedrock","Set In Stone"
"97","Kate","Harrell","F","0","605","280.00608","paid","Lansing-East Lansing, MI","Prince & The Revolution","Let's Go Crazy (LP Version)"
"97","Kate","Harrell","F","1","605","157.33506","paid","Lansing-East Lansing, MI","The Zombies","She's Coming Home"
"97","Kate","Harrell","F","2","605","238.0273","paid","Lansing-East Lansing, MI","Portishead","Numb"
"30","Avery","Watkins","F","67","324","212.68853","paid","San Jose-Sunnyvale-Santa Clara, CA","Jack Johnson","Breakdown"
"97","Kate","Harrell","F","3","605","205.50485","paid","Lansing-East Lansing, MI","Justice","Let There Be Lite (Album Version)"
"30","Avery","Watkins","F","68","324","223.18975","paid","San Jose-Sunnyvale-Santa Clara, CA","Snow Patrol","Set Down Your Glass"
"97","Kate","Harrell","F","4","605","238.47138","paid","Lansing-East Lansing, MI","Lemon Jelly","Nice Weather For Ducks"
"30","Avery","Watkins","F","69","324","153.70404","paid","San Jose-Sunnyvale-Santa Clara, CA","The Lucksmiths","Tale Of Two Cities"
"97","Kate","Harrell","F","5","605","188.60363","paid","Lansing-East Lansing, MI","Ben Kweller","Magic"
"30","Avery","Watkins","F","70","324","396.32934","paid","San Jose-Sunnyvale-Santa Clara, CA","Fedde le Grand Pres. Flamingo","Take No Shhh (Original Mix)"
"97","Kate","Harrell","F","6","605","233.40363","paid","Lansing-East Lansing, MI","Rodrigo y Gabriela","VIKING MAN"
"97","Kate","Harrell","F","7","605","289.12281","paid","Lansing-East Lansing, MI","Black Eyed Peas","I Gotta Feeling"
"30","Avery","Watkins","F","71","324","236.09424","paid","San Jose-Sunnyvale-Santa Clara, CA","Five Iron Frenzy","Canada"
"50","Ava","Robinson","F","0","598","164.57098","free","New Haven-Milford, CT","Creedence Clearwater Revival","Down On The Corner"
"50","Ava","Robinson","F","1","598","186.69669","free","New Haven-Milford, CT","Kings Of Leon","Camaro"
"30","Avery","Watkins","F","72","324","201.16853","paid","San Jose-Sunnyvale-Santa Clara, CA","Fireflight","Unbreakable"
"97","Kate","Harrell","F","8","605","208.14322","paid","Lansing-East Lansing, MI","Steppenwolf","Born To Be Wild"
"50","Ava","Robinson","F","2","598","222.69342","free","New Haven-Milford, CT","New Found Glory","the king of wishful thinking"
"30","Avery","Watkins","F","73","324","221.1522","paid","San Jose-Sunnyvale-Santa Clara, CA","The Pussycat Dolls","Elevator"
"97","Kate","Harrell","F","9","605","208.48281","paid","Lansing-East Lansing, MI","Eric Clapton","Willie And The Hand Jive"
"60","Devin","Larson","M","1","531","260.70159","free","Tampa-St. Petersburg-Clearwater, FL","Josh Groban","Little Drummer Boy [featuring guitarist Andy McKee] (Album Version)"
"30","Avery","Watkins","F","74","324","286.40608","paid","San Jose-Sunnyvale-Santa Clara, CA","The Dresden Dolls","Coin-Operated Boy"
"97","Kate","Harrell","F","10","605","229.3024","paid","Lansing-East Lansing, MI","Pixies","Where Is My Mind?"
